case_uuid,violation_uuid,state_name,citation_sequence,employer_name,employer_dba_name,employer_city,violation_category,case_status,date_opened,date_paid,date_closed,amount_claimed,amount_assessed,amount_paid
8bc932f4-c487-424c-b194-ae874363d99e,358990ea-7020-4ec0-a483-70d5f2c82c06,Massachusetts,1,"Denosub, Inc. d/b/a Subway",,Springfield,sick_time,,2019-07-17,,,,250.0,250.0
1a89d8c8-d752-416b-8feb-e70c115a4381,c16dbef6-ce00-4edf-a22c-776a69303b54,Massachusetts,1,"Architectural Fence Plus, Inc",,Newburyport,unpaid_wages,,2019-07-17,,,,17560.0,17560.0
dd4737a7-58ed-4baf-b379-e0295b9cfd78,c978eb7e-b814-4c10-b2f9-5fadbfe6e9eb,Massachusetts,1,"Rosa Supermarket, Inc.",,Dorchester,minimum_wage,,2019-07-19,,,,60057.63,60057.63
7b48a003-b88d-415e-bbf8-ff2dcb3d66b8,cb4017df-43d2-4a7d-aa77-ddd1c271a705,Massachusetts,1,"Rosa Supermarket, Inc.",,Dorchester,unpaid_wages,,2019-07-19,,,,45189.2,45189.2
7b48a003-b88d-415e-bbf8-ff2dcb3d66b8,45910bb4-04af-49b4-91ee-c0b99786176c,Massachusetts,2,"Rosa Supermarket, Inc.",,Dorchester,overtime,,2019-07-19,,,,45189.2,45189.2
55072cd2-c17e-4148-8bae-b8ff9723945c,451edb57-8394-4bef-b182-a3ed5e03acff,Massachusetts,1,"N.E. Tech-Air, Inc.",,Scarborough,minimum_wage,,2019-07-22,,,,238704.44,238704.44
d0c05fd1-6cba-447e-8003-faeddeefba1d,2c308dd0-b2fd-4bba-8726-5e6ba31d746f,Massachusetts,1,"Structural Group, Inc.",,Columbia,minimum_wage,,2019-07-22,,,,13998.35,13998.35
22e76e01-c959-49fe-b14f-b41f99d0a6a5,5adf491d-4f69-4624-88bb-7aee00d95c2f,Massachusetts,1,"Structural Group, Inc.",,Columbia,unpaid_wages,,2019-07-22,,,,31057.32,31057.32
22e76e01-c959-49fe-b14f-b41f99d0a6a5,ab3f032d-9840-4c13-84ea-66937fb44f25,Massachusetts,2,"Structural Group, Inc.",,Columbia,overtime,,2019-07-22,,,,31057.32,31057.32
bc64d9b1-88b2-4caf-b95f-0ddf73e1ba86,2e2a29e1-e474-4315-b62a-6cd5dd1df83c,Massachusetts,1,Pacific Drywall Company,,South Easton,unpaid_wages,,2019-07-22,,,,1680.4,1680.4
f619f8c6-4836-4202-8398-5b3a30be7463,b885659d-6007-4766-b928-8fe7ea80384b,Massachusetts,1,"Mechanical Construction & Services, Inc.",,Windham,minimum_wage,,2019-07-22,,,,37812.56,37812.56
25313fb3-8134-4072-a7ea-cbfaf2f26687,980a7170-808a-40c0-aa4f-6925cc7a6b1c,Massachusetts,1,"M and M Seafood, Inc.",,Brockton,minimum_wage,,2019-07-23,,,,770.0,770.0
c0fbcf24-5484-4979-ac8b-e3caf50e3aea,bf826495-600c-4dd2-b193-b66efa9dd6eb,Massachusetts,1,"M and M Seafood, Inc.",,Brockton,unpaid_wages,,2019-07-23,,,,447.1,447.1
c0fbcf24-5484-4979-ac8b-e3caf50e3aea,c2ec165d-293d-4f35-9d02-accc8a2683ad,Massachusetts,2,"M and M Seafood, Inc.",,Brockton,overtime,,2019-07-23,,,,447.1,447.1
25aa11e5-50d2-4847-83d4-fff7a4e94aa5,92cbe5c2-a003-43f9-bea7-31b53dbde182,Massachusetts,1,"M and M Seafood, Inc.",,Brockton,sick_time,,2019-07-23,,,,1000.0,1000.0
77a37c5d-eb0c-4a97-8052-ce54852c0e9e,356ac6b0-c429-471d-b03e-670ae64b5e4b,Massachusetts,1,Honey Pot Hill Orchards,,Stow,unpaid_wages,,2019-07-23,,,,6618.16,6618.16
809da625-2412-4fbc-adca-6925e0019a2a,3626055b-4934-4c9d-a439-e6129fe41f32,Massachusetts,1,Honey Pot Hill Orchards,,Stow,unpaid_wages,,2019-07-23,,,,2601.1,2601.1
809da625-2412-4fbc-adca-6925e0019a2a,8f496781-0ab5-4405-ad36-f276ec29cb18,Massachusetts,2,Honey Pot Hill Orchards,,Stow,overtime,,2019-07-23,,,,2601.1,2601.1
3812ffd3-a491-4b67-a658-662362e616db,3a544a29-2702-43ba-81fd-81ba89bbf7d4,Massachusetts,1,JKL Construction Services Corp.,,Foxborough,unpaid_wages,,2019-07-25,,,,1796.0,1796.0
a073c47d-1c49-40cb-a498-939b63c6274f,2abba1d6-a9b2-4d49-945d-42e2b9186d52,Massachusetts,1,"Raleigh Rug Company, Inc.",,Springfield,minimum_wage,,2019-07-25,,,,9922.64,9922.64
99d7b8b5-ef74-4601-8f18-f63d33e0fd59,6acf956b-0c71-4a14-8110-20812e7e24a3,Massachusetts,1,"Lift Truck Parts & Service II, Inc.",,Brockton,unpaid_wages,,2019-07-30,,,,1210.0,1210.0
cbc8596b-da51-471a-afe0-26d29d6e3131,7bf1a713-a86c-4817-a4a8-900852794780,Massachusetts,1,"Finesse Flooring, Inc.",,Lowell,unpaid_wages,,2019-07-31,,,,990.0,990.0
91f4f2ed-6cd3-4db1-a652-47f36f0924c0,9df90a90-15ac-413b-826e-20e9e32362fe,Massachusetts,1,"Finesse Flooring, Inc.",,Lowell,unpaid_wages,,2019-07-31,,,,975.25,975.25
91f4f2ed-6cd3-4db1-a652-47f36f0924c0,cee2f2c6-cc38-498d-a9fc-99309b970b58,Massachusetts,2,"Finesse Flooring, Inc.",,Lowell,overtime,,2019-07-31,,,,975.25,975.25
ba97ec1a-5b94-4ce0-ae2d-653e3684c3b0,530cd4f4-7360-4a2f-867c-2da60d325028,Massachusetts,1,"SCS Building Maintenance, Inc.,",,"Marlborough, MA",unpaid_wages,,2019-07-31,,,,11728.0,11728.0
ff436952-8228-4a83-be11-2e7894534776,c736a2f4-0c30-4b06-904f-533ff9381009,Massachusetts,1,Evergreen Construction Corporation,,Chicopee,minimum_wage,,2019-08-01,,,,20081.15,20081.15
5c8c7fc6-e54d-49d5-a32a-737c652d8db7,8698c0d3-aae0-458b-b326-dfe952ba85f2,Massachusetts,1,"NE General Services, Inc.",,Waltham,unpaid_wages,,2019-08-05,,,,8003.31,8003.31
5c8c7fc6-e54d-49d5-a32a-737c652d8db7,42e371c5-edbf-49ae-b867-efe767745a6f,Massachusetts,2,"NE General Services, Inc.",,Waltham,overtime,,2019-08-05,,,,8003.31,8003.31
b983b2fe-e330-4926-b224-f2eee10ec5a7,beceab31-03ee-4a12-bbaa-636be851d808,Massachusetts,1,"Carabiner's Indoor Climbing, Inc.",,New Bedford,sick_time,,2019-08-08,,,,500.0,500.0
1a6959da-78ce-44e3-b637-d24a8f4cf0e0,146809d6-48ac-4747-b453-38d596644ec2,Massachusetts,1,"Primavera Inc., d/b/a Primavera Restaurant ",,Millis,unpaid_wages,,2019-08-08,,,,250.0,250.0
720aa40c-b951-4c02-af91-450c8f7fda20,d4bf52a0-c987-4454-865f-cc636a99dc97,Massachusetts,1,"Riyakrish, Inc. d/b/a Beauregard Liquors",,Gardner,unpaid_wages,,2019-08-09,,,,750.0,750.0
7506408b-85ea-4284-a50c-3e3723267e60,b894c8bc-53c1-4785-bbcb-4b518561f0be,Massachusetts,1,"Riyakrish, Inc. d/b/a Beauregard Liquors",,Gardner,sick_time,,2019-08-09,,,,750.0,750.0
8ef87bba-93b6-42bd-9dfc-cc47ae6f01d0,714d1c9b-3698-4405-a40f-19f74e5528fe,Massachusetts,1,"Riyakrish, Inc. d/b/a Beauregard Liquors",,Gardner,minimum_wage,,2019-08-09,,,,400.0,400.0
dee4072e-7e9f-457b-bdae-b9232a76deea,9599e7e3-a5d5-4be1-a6c0-f45c1c41ce30,Massachusetts,1,"S.K. Raj, d/b/a William's Package Store",,Stoughton,unpaid_wages,,2019-08-09,,,,750.0,750.0
f6c00346-174d-4257-8fd0-e1257d96d2a1,47ac4faa-a92d-4824-af16-f0f2b40f261a,Massachusetts,1,"S.K. Raj, d/b/a William's Package Store",,Stoughton,sick_time,,2019-08-09,,,,750.0,750.0
c5242d8c-b687-4936-9b45-7ef2e1c93ffd,f5206407-e200-4d11-a82d-643a1c96f713,Massachusetts,1,Shabu Zen,,"Boston, MA",sick_time,,2019-08-12,,,,25991.86,25991.86
d3d94e53-5792-4ba1-a89f-d12afd0a51fd,1506030f-2583-4cdf-8585-95eb64fa1d7c,Massachusetts,1,"Outback Steakhouse of Florida, LLC ; OSI Restaurant Partners, LLC",,Tampa,sick_time,,2019-08-13,,,,800.0,800.0
790464ba-6503-432a-9cf5-574111e39d36,d805fea2-9541-426f-816c-06af1fa93938,Massachusetts,1,"Zen International, Inc. d/b/a Shabu Zen",,Boston,sick_time,,2019-08-15,,,,1758.14,1758.14
5f9a1f9a-ef99-46c2-a3c7-c6485573ced0,3d403edd-b2c1-4e4d-abc6-c0e963a89db9,Massachusetts,1,"Zen International, Inc. d/b/a Shabu Zen",,Boston,unpaid_wages,,2019-08-15,,,,2000.0,2000.0
f244939a-8187-4ccf-9025-15d57949f577,43519c65-1d9f-4f0f-afb8-de2b1e070ad8,Massachusetts,1,"Marie Hans Wurst Company, LLC d/b/a Karl's Sausage Kitchen & European Market",,Peabody,tips,,2019-08-15,,,,123511.77,123511.77
2b30ab48-5431-4dcf-9cd4-874941a935a9,4faf8e7e-aa4b-421a-b6b6-2a26727b66ee,Massachusetts,1,"Marie Hans Wurst Company, LLC d/b/a Karl's Sausage Kitchen & European Market",,Peabody,unpaid_wages,,2019-08-15,,,,7994.49,7994.49
7e1a725e-447f-48f9-b59d-ba33687ef62e,87274331-9ca7-4925-9d48-57216ac49abc,Massachusetts,1,"Marie Hans Wurst Company, LLC d/b/a Karl's Sausage Kitchen & European Market",,Peabody,minimum_wage,,2019-08-15,,,,584.3299999999999,584.3299999999999
e287d429-7a62-4146-bf29-a60cbd9d460f,26aba9b2-7caf-4d6d-a4d6-59e4bb06b8d4,Massachusetts,1,"Marie Hans Wurst Company, LLC d/b/a Karl's Sausage Kitchen & European Market",,Peabody,unpaid_wages,,2019-08-15,,,,23785.57,23785.57
e287d429-7a62-4146-bf29-a60cbd9d460f,3fe35822-3d49-4239-a1b7-58b2066ad4ef,Massachusetts,2,"Marie Hans Wurst Company, LLC d/b/a Karl's Sausage Kitchen & European Market",,Peabody,overtime,,2019-08-15,,,,23785.57,23785.57
e07a3d81-889e-4a5f-93ec-c9bc6d875d28,e3641d3b-91a9-4693-b460-54bc473428f0,Massachusetts,1,"Marie Hans Wurst Company, LLC d/b/a Karl's Sausage Kitchen & European Market",,Peabody,sick_time,,2019-08-15,,,,2500.0,2500.0
1c14ae57-8c4a-4f9d-a454-6429bcb3652c,adc85e0c-0564-4738-bb51-5e53cd34eb96,Massachusetts,1,Eric Masunaga,,Brighton,unpaid_wages,,2019-08-16,,,,650.0,650.0
35c35475-d2f8-45ed-b4e4-304aa05fa824,3eb9b4ab-6078-421c-8276-903b09bab71c,Massachusetts,1,Zales/Signet Jewelers,,Saugus,sick_time,,2019-08-19,,,,35247.96,35247.96
5c2d39ee-e795-47bb-ab6e-0fcfa989eba7,7d9de9ed-23c6-42e5-927b-eb3751e92108,Massachusetts,1,"Gopinath Food Corporation, d/b/a Ashburnham Market Place",,Ashburnham,unpaid_wages,,2019-08-22,,,,747.48,747.48
1e542ca3-14c3-4039-b684-23460e2a6e48,bc8c48d1-ef1e-41b0-b5c1-e664994f7d39,Massachusetts,1,"Gopinath Food Corporation, d/b/a Ashburnham Market Place",,Ashburnham,unpaid_wages,,2019-08-22,,,,74461.22,74461.22
1e542ca3-14c3-4039-b684-23460e2a6e48,6acf8a43-57e4-43bd-a078-c9ac65a8d99b,Massachusetts,2,"Gopinath Food Corporation, d/b/a Ashburnham Market Place",,Ashburnham,overtime,,2019-08-22,,,,74461.22,74461.22
2ddf9132-43e7-4c9c-987f-b45118130492,9120f3b1-4567-4ee4-9c80-28719885790e,Massachusetts,1,"Gopinath Food Corporation, d/b/a Ashburnham Market Place",,Ashburnham,minimum_wage,,2019-08-22,,,,18616.3,18616.3
083c3f98-4927-4994-8cd8-ee405be78b31,7274e57a-58e6-42d1-94f4-302527f27af1,Massachusetts,1,"Massachusetts Chiropractic Center, LLC / Union Chiropractic Clinic, LLC",,Dorchester,unpaid_wages,,2019-08-22,,,,29267.01,29267.01
13f04194-1d15-4a71-aaa7-a9135ac78c67,57351f67-6a6e-4547-b000-1e4f2a78d2f7,Massachusetts,1,American Paper Recycling Corp.,,Mansfield,unpaid_wages,,2019-08-29,,,,2910.0,2910.0
dcd09730-d9bc-4ecd-af0f-ad1a00206e58,557133d2-5c45-4871-802c-c21d464451f4,Massachusetts,1,"Nails & Co., Inc.",,Norwood,sick_time,,2019-08-29,,,,1000.0,1000.0
9f915304-7628-4c8d-9345-d69ad920bc4f,370c1708-2d02-4e5c-b8d9-2abdf08116fd,Massachusetts,1,"United LC Capital, LLC dba Love Culture",,Vernon,unpaid_wages,,2019-08-29,,,,388.6,388.6
8ff337d9-9744-408f-9a65-69da0b6a7804,c706eb53-c689-4110-bd78-a6fe8f130850,Massachusetts,1,"CJM Services, Inc.",,Norwood,overtime,,2019-08-29,,,,7834.72,7834.72
46d6a204-173c-44a9-aca8-5659955beec7,92b3656f-af5f-4725-880e-fd4986634643,Massachusetts,1,"CJM Services, Inc.",,Norwood,sick_time,,2019-08-29,,,,2000.0,2000.0
ddb77a54-e8a2-4d66-8303-7781f11290fe,741f5bab-5be4-4d71-a9f0-242443a2aee7,Massachusetts,1,King Smoke Shop,,Westborough,unpaid_wages,,2019-08-29,,,,1525.0,1525.0
3cf4d868-8778-4079-ac8c-7b4377e1a5f7,47fe279c-5de6-45c7-a15c-f5dccc214961,Massachusetts,1,"Pacheco Consulting, Inc.",,Everett,unpaid_wages,,2019-08-29,,,,2960.0,2960.0
cc778887-2d3c-493e-bf37-da0672ce89c6,a49c5e32-9279-4a68-8f5d-982443e6fc5b,Massachusetts,1,Brian Roy Construction,,Douglas,unpaid_wages,,2019-08-29,,,,2175.0,2175.0
87652490-acd5-41fa-b987-a93b5daabeb8,1f09bab5-d2e1-4f19-b87d-9c5ee5f17cb6,Massachusetts,1,"Artson, Inc. d/b/a Golden Greek Restaurant",,"Webster, MA",unpaid_wages,,2019-08-30,,,,874.0,874.0
95d55012-73a1-44ac-a073-18cafabb52e4,ac0ec4fd-6acb-44bb-8a04-ced524b22618,Massachusetts,1,"The Learning Tree Daycare and Preschool, LLC",,Medway,unpaid_wages,,2019-09-11,,,,62587.14,62587.14
95d55012-73a1-44ac-a073-18cafabb52e4,5fd25907-01c9-4f02-862a-7ba89a7838b1,Massachusetts,2,"The Learning Tree Daycare and Preschool, LLC",,Medway,overtime,,2019-09-11,,,,62587.14,62587.14
5291816d-f7f9-40b9-bf1c-9c42041a3a5e,7b50a9f7-534a-4188-9d87-32002a9630a3,Massachusetts,1,"The Learning Tree Daycare and Preschool, LLC",,Medway,unpaid_wages,,2019-09-11,,,,3702.4,3702.4
a2af592d-12e1-45bf-902d-11efabf6d70b,99fd8553-b627-4e12-ae21-508e82492651,Massachusetts,1,"Louis on the Sea Street, Inc.",,Quincy,unpaid_wages,,2019-09-12,,,,6329.24,6329.24
3a5f20e0-6c66-401c-b039-4b8958fe337b,c74dd8c0-82e1-4d28-87c8-9175da667723,Massachusetts,1,"Prestige Health Care Services, Inc.",,"Worcester, MA",unpaid_wages,,2019-09-12,,,,10570.84,10570.84
2c695246-c64c-41e4-ac5d-497b5139707d,f26a1f67-ea85-4675-b50b-6c67c219faa8,Massachusetts,1,"Prestige Health Care Services, Inc.",,"Worcester, MA",unpaid_wages,,2019-09-12,,,,489.64,489.64
2c695246-c64c-41e4-ac5d-497b5139707d,4ff9bffd-fc5d-469c-a64e-5c3c5b1b65f1,Massachusetts,2,"Prestige Health Care Services, Inc.",,"Worcester, MA",overtime,,2019-09-12,,,,489.64,489.64
6bd5c389-6cc7-45a0-9773-c5906c46182e,0c995d89-16aa-43e1-bd20-d5c23899b980,Massachusetts,1,"Aerotek, Inc.",,Hanover,minimum_wage,,2019-09-16,,,,40587.45,40587.45
74938925-c0f5-44a0-8d40-90a12e55f732,d6960812-a1c8-447c-a7a2-355dbfd47e0f,Massachusetts,1,"Aerotek, Inc.",,Hanover,unpaid_wages,,2019-09-16,,,,858.26,858.26
12d87d97-2744-42e9-8490-9bc01edd8435,ce162da6-b7d1-4629-9976-0df3b779bf3b,Massachusetts,1,"Aerotek, Inc.",,Hanover,unpaid_wages,,2019-09-16,,,,2705.35,2705.35
12d87d97-2744-42e9-8490-9bc01edd8435,7330c74a-3e4c-488f-8d78-8b91ee11b6da,Massachusetts,2,"Aerotek, Inc.",,Hanover,overtime,,2019-09-16,,,,2705.35,2705.35
a9f1d6a6-f393-42df-8437-f45d53701c6d,63a33218-3e49-4f7e-96e3-b5aae160b36f,Massachusetts,1,"NX Construction and Cleaning, Inc.",,Belmont,unpaid_wages,,2019-09-20,,,,850.0,850.0
c81cb3a2-1008-43cd-8653-b62e748782e6,a0ef0333-a1da-4a49-8bfb-a97f042cbd0a,Massachusetts,1,"NX Construction and Cleaning, Inc.",,Belmont,unpaid_wages,,2019-09-20,,,,4032.84,4032.84
19166df1-77d4-46f7-b1ba-eafb2e26f194,75298dd2-7ee8-45e9-83b3-5e550427b210,Massachusetts,1,"NX Construction and Cleaning, Inc.",,Belmont,unpaid_wages,,2019-09-20,,,,250.0,250.0
88c4c413-c8c0-4e21-9527-b6924d0d7fa7,0842a291-1619-47e2-8ac0-968039649914,Massachusetts,1,"Quarry Hills Associates, LP d/b/a Granite Links Golf Club",,North Quincy,minimum_wage,,2019-09-20,,,,500.0,500.0
640b46b3-1fa4-411c-ab17-a0365e24801a,31aee12d-0930-4af9-952c-3273c8650d85,Massachusetts,1,H-Mart,,Burlington,unpaid_wages,,2019-09-25,,,,2977.52,2977.52
715df40f-f18b-4fba-9b09-b5ee163e6088,410c9777-5011-44b5-9da7-80abd9f995f3,Massachusetts,1,"Savvy Staffing Solutions, LLC",,"Worcester, MA",unpaid_wages,,2019-09-25,,,,6076.7,6076.7
b24d47ea-a0e4-4551-a96a-056035382e8c,37148696-6abb-4b53-b682-1ef426e66f4b,Massachusetts,1,Hale Custom Signs,,Gill,sick_time,,2019-09-26,,,,500.0,500.0
e31b707b-d500-40bb-a4c4-5ca52a14d6f5,3549fa85-9786-4afa-a7f1-7d628f3ac3bc,Massachusetts,1,"North America Fence, Inc.",,"Marlborough, MA",minimum_wage,,2019-09-27,,,,2178.35,2178.35
9bfbdeb5-4a47-40ed-b838-37d09093ef22,09ab1654-9263-46f0-84b7-c299c8d73e7a,Massachusetts,1,Rehoboth Wine & Spirits,,Seekonk,unpaid_wages,,2019-09-27,,,,12192.08,12192.08
9bfbdeb5-4a47-40ed-b838-37d09093ef22,e84cb798-0fb0-4da8-b3c1-42f9e841e1db,Massachusetts,2,Rehoboth Wine & Spirits,,Seekonk,overtime,,2019-09-27,,,,12192.08,12192.08
3c9eda4b-1bb2-4531-b59e-316efb7a42a8,a210ff8f-de9b-4bfb-8a0f-fc296c77c805,Massachusetts,1,Rehoboth Wine & Spirits,,Seekonk,minimum_wage,,2019-09-27,,,,2219.5,2219.5
dbc76a8c-1dcd-496d-a8fd-f33a7864a1a0,8307236e-df94-44d5-a404-d620cd23b635,Massachusetts,1,Rehoboth Wine & Spirits,,Seekonk,unpaid_wages,,2019-09-27,,,,7000.0,7000.0
76c1df3e-34a9-4e16-934f-34ff8cdba18d,94a61a00-c871-4b39-8694-1b272b6b9443,Massachusetts,1,Escuadron de Limpiezas,,Springfield,unpaid_wages,,2019-09-27,,,,6200.0,6200.0
102d7491-f84b-4c85-ba3b-abfdf40fbb10,0267c4d0-4415-44e9-ac51-00d002093a63,Massachusetts,1,Escuadron de Limpiezas,,Springfield,sick_time,,2019-09-27,,,,1000.0,1000.0
6748b75d-ed2f-499f-b5dc-d7a07165b40e,5ffdfc4e-eb8f-4c51-8173-b340349570ef,Massachusetts,1,"S&S Infinite Mobile, Inc",,Norcross,overtime,,2019-09-30,,,,7116.93,7116.93
d0871607-84e5-413a-b5da-acec430f0adc,ec0d8cb0-ffb5-4b2e-a8c3-b1ab83485df5,Massachusetts,1,"S&S Infinite Mobile, Inc",,Norcross,unpaid_wages,,2019-09-30,,,,252.78,252.78
2e3a7f13-b04d-4b07-aa02-fd81786cf698,b5afff1f-b5ca-4446-a888-c74228eb1fe3,Massachusetts,1,"Zheng's Garden, LLC d/b/a Tokyo Asian Cuisine Sushi Hibachi Steakhouse & Bar",,Springfield,unpaid_wages,,2019-10-03,,,,1405.0,1405.0
2ca6f5a6-331b-4029-8592-d25c764daa94,b5758559-b475-4e95-918b-930b751a5a1b,Massachusetts,1,"Zheng's Garden, LLC d/b/a Tokyo Asian Cuisine Sushi Hibachi Steakhouse & Bar",,Springfield,sick_time,,2019-10-03,,,,5270.0,5270.0
0921cf08-bca1-4324-9ec5-acb528e9eea6,1ed2a9df-fb0f-4080-b422-04f0968accd4,Massachusetts,1,"Water Wizz of Cape Cod, Inc.",,New Bedford,unpaid_wages,,2019-10-03,,,,7400.0,7400.0
925fbfeb-a82b-4d80-9851-b0af472ca1cf,fcd5add6-0a7e-424c-9dba-a2cf9c8ddb2a,Massachusetts,1,"Water Wizz of Cape Cod, Inc.",,New Bedford,tips,,2019-10-03,,,,653.2,653.2
260dd099-bdc8-4938-bcc3-412a4240a5e7,6d819207-d61a-4f06-9922-9ddca9cf1924,Massachusetts,1,Red White Japanese Vegan,,Framingham,tips,,2019-10-04,,,,7685.93,7685.93
5d3a2676-9023-4924-bb58-d3292a33024f,8523202e-a015-4d21-a5fb-037bcb61f649,Massachusetts,1,"Alberto's Paining, Inc. ",,Boston,unpaid_wages,,2019-10-04,,,,500.0,500.0
cc9e76ad-6eaf-4747-8424-cc60d4c68509,912263d2-478f-484a-9c3a-579e596b3058,Massachusetts,1,"Alberto's Paining, Inc. ",,Boston,sick_time,,2019-10-04,,,,500.0,500.0
b6e6afb8-c503-4abb-b378-fea1cd17cb80,260173ce-46c4-4095-899d-1d32f9cd87a5,Massachusetts,1,"Alberto's Paining, Inc. ",,Boston,overtime,,2019-10-04,,,,14428.5,14428.5
29a9a469-4900-40f1-a00e-24e4e0d57a7a,84ebd0fb-2a06-4252-a59a-889a3a998850,Massachusetts,1,Stairhopper Movers LLC,,Charlestown,minimum_wage,,2019-10-04,,,,1986.1,1986.1
1989ded1-2b72-4a9f-a226-e83c16bdf9a5,23cbd092-e137-4d95-9017-baa02446af36,Massachusetts,1,Stairhopper Movers LLC,,Charlestown,sick_time,,2019-10-04,,,,4814.4,4814.4
4f476b22-3ac9-4bf6-9fcf-a4b5c78ea6e3,a888607e-528f-4774-a539-8ffdf63b8d29,Massachusetts,1,"Advance Stores Company, Inc.",,Roanoke,unpaid_wages,,2019-10-04,,,,30600.86,30600.86
3220b0f7-2739-42e2-b03d-dac361de402f,3d7ba703-7251-46fc-a1de-0bf947c3bde3,Massachusetts,1,"Advance Stores Company, Inc.",,Roanoke,minimum_wage,,2019-10-04,,,,1364.7,1364.7
5dabd814-0470-4b09-9ad2-92085778b4c5,bd58d5ad-ee40-4054-8dec-64c0644e5a32,Massachusetts,1,"Advance Stores Company, Inc.",,Roanoke,sick_time,,2019-10-04,,,,428.16,428.16
46e8104d-9ed1-4dec-8137-1c7086e826f5,9e12d7cf-4a0b-4888-b866-f66c8f9312cd,Massachusetts,1,Boston’s Best Transportation,,Weymouth,unpaid_wages,,2019-10-07,,,,303.0,303.0
1ead257c-54f3-45c9-ba7e-312c13a26e18,e52e97d3-6c1b-4915-b5aa-82b4973f0a90,Massachusetts,1,"SMS Solution, LLC",,Keller,unpaid_wages,,2019-10-07,,,,54170.33,54170.33
8f0ff7bf-aec5-4aa2-b154-fe5550bf77e6,90329c2d-61ca-4c18-b6f9-f6e04808457a,Massachusetts,1,"Chickadee Financial, LLC",,Dorchester,unpaid_wages,,2019-10-08,,,,38250.0,38250.0
ca2e3213-c9b0-46e8-8b51-9d447c11bf47,55267db1-781c-4e08-9aa3-a0ddab5644a5,Massachusetts,1,"Neptune Liquor Store dba Bennington Food Mart, Inc.",,East Boston,unpaid_wages,,2019-10-10,,,,500.0,500.0
99771c75-8324-40a3-bf16-56cdf9008d32,4a6ae41b-16ed-4100-9c4e-1becd2c482fd,Massachusetts,1,"Neptune Liquor Store dba Bennington Food Mart, Inc.",,East Boston,sick_time,,2019-10-10,,,,500.0,500.0
0cd7e149-f137-408f-9da5-16dd76723886,a5666f71-f438-4d35-9667-c561564b411b,Massachusetts,1,"Neptune Liquor Store dba Bennington Food Mart, Inc.",,East Boston,overtime,,2019-10-10,,,,1872.71,1872.71
a4a37616-3501-4d0b-ab90-6aedabe8edd7,ef62db64-c059-4fc6-bac6-7e85f6132289,Massachusetts,1,"Neptune Liquor Store dba Bennington Food Mart, Inc.",,East Boston,minimum_wage,,2019-10-10,,,,1630.57,1630.57
c692d6e3-ccea-4238-8f6b-d200e58ded6b,5a22823a-d4a5-4c4b-bd04-20be33c2fb19,Massachusetts,1,"Neptune Liquor Store dba Tobacco Exchange, Inc.",,East Boston,sick_time,,2019-10-10,,,,500.0,500.0
2b17ea13-6e31-4dcc-8d57-1fe19dc69dfe,a4db78ab-f9c2-403b-94ba-11f34c75fcd7,Massachusetts,1,"Neptune Liquor Store dba Tobacco Exchange, Inc.",,East Boston,unpaid_wages,,2019-10-10,,,,250.0,250.0
e009dffb-1cca-4fa7-bdde-b1c884dc821c,086a8174-d9de-407e-af8f-2c302cf5ab48,Massachusetts,1,"Neptune Liquor Store dba Tobacco Exchange, Inc.",,East Boston,minimum_wage,,2019-10-10,,,,2168.29,2168.29
98fa2957-0ed6-4fad-8782-2f4040ecee83,65a39c19-0196-404e-a8eb-6c07c76d5845,Massachusetts,1,"Neptune Liquor Store dba Bennington Liquor Store, Inc",,East Boston,sick_time,,2019-10-10,,,,500.0,500.0
047888a6-c876-4cfe-900b-71a4d4d1e812,e7579855-1c8e-4877-9cb8-7168ae375bb4,Massachusetts,1,"Neptune Liquor Store dba Bennington Liquor Store, Inc",,East Boston,minimum_wage,,2019-10-10,,,,2793.29,2793.29
e8595c05-1df8-4b42-a630-ab73dad439f1,1af5e17e-6779-4018-aced-2e48802fe766,Massachusetts,1,"Neptune Liquor Store dba Bennington Liquor Store, Inc",,East Boston,unpaid_wages,,2019-10-10,,,,500.0,500.0
1f60b348-83da-4d6e-9a3f-2ab895b36606,a8a6c8c5-87d3-48a0-9462-3ec2dc1d7009,Massachusetts,1,Elm Street Auto Clinic,,Pittsfield,unpaid_wages,,2019-10-15,,,,1060.0,1060.0
fb6d8a6f-d172-4384-8d6d-4a1f1fce0bde,bda42676-6116-4ce4-8c79-1394517b3422,Massachusetts,1,Stephanie Cleaners Corp.,,Revere,minimum_wage,,2019-10-17,,,,1898.0,1898.0
0806a523-3dbf-40d8-bbaf-086cf08f3b6d,958cd106-7b6b-4b8d-ac1a-2560c4ef9178,Massachusetts,1,Stephanie Cleaners Corp.,,Revere,sick_time,,2019-10-17,,,,500.0,500.0
c670ce7f-153d-475a-9eff-6ceffb9f0add,87c71d48-a90d-4b9f-8f88-0e722eac9000,Massachusetts,1,Big Daddy's Ice Cream,,Springfield,minimum_wage,,2019-10-22,,,,426.0,426.0
a6636cfc-9ced-4f87-bdb5-d9f6e8c276d6,b0119356-49ec-4bb9-8d59-b5a8b12e6b7c,Massachusetts,1,Innova Global - Consolidated Fabricators,,"Calgary, Alberta, Canada",unpaid_wages,,2019-10-22,,,,261832.86,261832.86
70baa630-74a1-48ca-94a1-8ecb60de0201,81fb3dbd-c7c2-4fca-88f4-11170337610f,Massachusetts,1,"EMC Rest, Inc. d/b/a Same Old Place",,Norwood,minimum_wage,,2019-10-30,,,,410.5,410.5
