case_uuid,violation_uuid,state_name,citation_sequence,employer_name,employer_dba_name,employer_city,violation_category,case_status,date_opened,date_paid,date_closed,amount_claimed,amount_assessed,amount_paid
94433002-4e78-4fc1-8c4a-3eb73ee09cab,e1a6c2c5-7a43-469f-99b0-ef12aab7c620,South Carolina,1,Primary Care Solutions,,,,closed,2016-06-03,,2016-08-10,,,
dee51b72-4517-4de7-a161-f52ed655d1e7,b1b53f7d-d7a5-4f1c-9f1d-9c4447ba4b22,South Carolina,1,M-E-C Company,,,unpaid_wages,closed,2016-06-03,,2016-08-25,,4436.5,0.0
fa5d26ae-9c76-4ed1-9a13-cdabf0c9c202,4b6d97f3-b55f-4a72-991e-99da8686fa8e,South Carolina,1,Creative Signature,,,,closed,2016-06-03,,2016-06-21,,,
0c145cf4-8376-49fb-b945-593412985a58,64ac39bc-4095-4f79-83a2-af4bdd055c4b,South Carolina,1,U.S. Security Associates,,,,closed,2016-01-19,,2016-04-26,,,
6d57bbd0-1886-42bd-9e52-4ef1bc8096f6,d6468120-2568-4658-a1eb-4f32bd13cf1b,South Carolina,1,NTR Group,,,unpaid_wages,closed,2016-06-03,,2016-08-15,,100.75,100.0
86bd0717-d457-4b9c-b039-25b56014537b,dc8eb266-dbfe-43c7-a8d8-e3a2e9f4fa58,South Carolina,1,C&S Rail Services,,,,closed,2016-06-06,,2016-09-30,,,
f7f1ca15-1685-4cc6-925a-a6276009c45d,c05806f2-dd68-4458-9b8c-6f96f3529f16,South Carolina,1,Swift Transportation,,,,closed,2016-06-06,,2016-08-10,,,
c0032ebc-574e-4852-bd75-2d58992501ed,d736050a-9507-4ed6-9c52-742f978cd84c,South Carolina,1,KW Associates,,,,closed,2016-06-06,,2016-07-22,,,
53def646-39bd-443c-a8c6-c872bc28ccb4,702949a4-2625-4b36-af4d-604e5bcf232a,South Carolina,1,18|8 Fine Men's Salons,,,,closed,2016-06-06,,2016-08-04,,,
9fffc6c4-06f4-4177-ab6d-65b2e9d362b8,76b1eeb7-a43e-4880-afb0-1bbf806a0633,South Carolina,1,SPHERION STAFFING,,,,closed,2016-06-06,,2016-08-05,,,
6b772055-24b9-46c3-9884-d153eca749ce,958567e4-f4d9-46fc-90c7-fc68a3b82683,South Carolina,1,CRABTREE LANDSCAPES,,,,closed,2016-06-06,,2016-06-30,,,
e1b3c913-2e88-4166-bdac-8d7c2477ad5a,a81a9883-776e-4482-9cee-c7782c6723fe,South Carolina,1,Living Well Home health Care,,,unpaid_wages,closed,2016-06-03,,2016-08-23,,150.0,0.0
f914bef7-c3d1-4860-aea8-c92b2850f471,001024df-00c9-44ea-bdb0-d06b84ee9554,South Carolina,1,Visions Of Greatness Inc,,,unpaid_wages,closed,2016-01-19,,2016-02-09,,1670.0,0.0
2a133944-0b7c-4aee-9cdf-a8b3d9b6f16d,2c2d993b-d4e0-4b5d-a985-a49ca8b0e33d,South Carolina,1,Kennedy's Assisted Living and Education Facility,,,,closed,2016-06-03,,2016-08-24,,,
b478e3eb-c3d0-4023-a8b4-ce7595340d25,0e897b93-f295-42e2-888c-67eec48287f9,South Carolina,1,American Financial Resources,,,unpaid_wages,closed,2016-06-03,,2016-08-17,,2157.28,100.0
0887047a-8b6e-48d2-b574-61ffcda84593,0d7ed0ee-6e31-419b-a2e4-eeb57ed693b4,South Carolina,1,Fireflies Baseball Stadium,,,unpaid_wages,closed,2016-06-07,,2016-08-24,,398.96,100.0
f1721481-325a-4b23-bc86-634e5b9fbef0,da7af812-d68a-4485-a316-ea5205a8afbe,South Carolina,1,Sonlight Shining Stars CDC,,,unpaid_wages,closed,2016-06-07,,2016-09-09,,216.0,0.0
61195f88-d191-4abc-b16f-b913545daa2b,439eda86-5d40-4e68-8c29-ec2195941ffb,South Carolina,1,Trash Gurl,,,,closed,2016-06-07,,2016-08-11,,,
e00a29b5-0bdb-46c8-aff6-7b534ac25f65,d96cf980-d328-4a48-886a-2b25cf4e5ad0,South Carolina,1,Hope Health Care Agency,,,unpaid_wages,closed,2016-06-07,,2016-08-24,,540.46,0.0
f488a82a-ded6-4d31-833f-eb02b6e65654,7c1c2757-c0ab-4968-b060-0d9870e4ec4e,South Carolina,1,"Triple C Flatbed Holding, LLC",,,,closed,2016-06-07,,2016-08-25,,,
ba5c3d86-6c04-42e3-8a9c-c419be643585,f4de6c20-fc53-4e28-baa2-f2fc973416e2,South Carolina,1,Sunbelt Janitorial Group LLC,,,,closed,2016-06-07,,2016-08-15,,,
25c689d8-19a5-469b-8ee6-04eed14ee5ec,fbd49cd4-b89b-4728-b07f-e8594b9d3d08,South Carolina,1,Auto Connection of Boiling Springs,,,unpaid_wages,closed,2016-06-07,,2016-09-08,,400.0,100.0
818cb7ee-fd2d-4eaf-9063-67b422867146,2aab4b9b-05f5-4a2d-b9d9-786b945198ad,South Carolina,1,Austin Industries,,,,closed,2016-01-19,,2016-04-11,,,
5a5499b7-d772-48e9-a300-206c44c18b34,edaa9947-161a-485d-a062-e57c9a7c1250,South Carolina,1,At-Net Services,,,,closed,2016-06-07,,2016-08-16,,,
11be22b0-7c26-402a-a343-f8f9c3e95150,f4572730-4177-4745-b76e-4eb9f9f0b0ca,South Carolina,1,Stier Supply,,,,closed,2016-06-07,,2016-08-19,,,
9d1b06d0-446e-4044-aeab-2cce76a2f49f,39effedb-e5d7-4106-bd95-b93549e23887,South Carolina,1,Plantation Services,,,,closed,2016-06-07,,2016-08-29,,,
463fc96d-3184-481f-a428-1b9492b1e96e,f42b2bba-4e83-4b01-8985-168cfa395ad8,South Carolina,1,M-E-C Company,,,unpaid_wages,closed,2016-06-07,,2016-08-31,,2580.0,0.0
d5751671-b677-4131-8d3d-d9dd367d8e0c,d08c7b3b-4608-4805-89e6-caaa938672b5,South Carolina,1,Royal Oaks,,,,closed,2016-06-07,,2016-07-08,,,
261f0c16-948c-429f-9e2b-b5ea6aacf34c,95ad3a16-a0a0-4742-8c2a-5b2bd1ae4a8d,South Carolina,1,Wade Security & Investigations,,,unpaid_wages,closed,2016-06-06,,2016-07-27,,198.0,100.0
8efda66d-c56d-4ea2-b5f7-647f61c546a5,6c9af371-ca53-438b-a571-f5859d6ddab8,South Carolina,1,Kennedy's Assisted Living and Education Facility,,,,closed,2016-06-07,,2016-08-18,,,
429feca9-8253-4ef9-b99d-1dd3907b4f8b,a259d35e-7cc3-4c60-9986-687afacefc12,South Carolina,1,Concentrix,,,unpaid_wages,closed,2016-06-08,,2016-09-06,,12.8,500.0
01b7d332-29d5-49bc-a1c9-ae1b2de44dcd,9f6f8ddb-9bec-461c-b369-5fd9aa78ccf1,South Carolina,1,Nurpur Khadrhad,,,,closed,2016-01-19,,2016-02-12,,,
1df8ab29-c1ed-4523-9716-405b31ac0734,0570a6ef-cc4e-4c53-90e9-e81eaaee6b08,South Carolina,1,Employer Solution Group,,,,closed,2016-06-08,,2016-09-08,,,
e8af2955-05ab-4e52-9123-d1de7ebb8276,c501a92f-fbe3-4b95-93d2-2fb5ced66c11,South Carolina,1,Fortified Data,,,,closed,2016-06-08,,2016-08-15,,,
8c004c2f-aef2-4aa5-aca2-5953e671c40c,c411eb99-e310-4ef3-bab7-d2c1faf3cb28,South Carolina,1,Sigma dba Val Med Medical,,,unpaid_wages,closed,2016-06-09,,2016-08-29,,1538.46,0.0
139c094d-7992-46ed-a886-5fa6cfe554b2,29086a44-39df-45b7-aedd-9ba1e0f4cba2,South Carolina,1,Peterkin,,,unpaid_wages,closed,2016-06-09,,2016-08-11,,745.0,0.0
869b7c10-1085-4ebc-9ebe-86577b7614e6,ddacbd5f-37d0-46fe-bac4-570a151f433b,South Carolina,1,V & P Maintenence Services LLC,,,unpaid_wages,closed,2016-06-09,,2016-08-16,,590.0,100.0
0a07b863-f47a-43c1-a41d-9c5ce7edd6cb,f41029fd-8707-491b-8646-bada6845659d,South Carolina,1,Eargles Paint & Body,,,,closed,2016-06-07,,2016-06-29,,,
15ad4142-c836-4755-a2b6-7eb3fa7ce380,fb651119-81a3-4b6b-9bcf-45ac7a93fefb,South Carolina,1,"Corporate Cleaning Group, Inc.",,,unpaid_wages,closed,2016-06-08,,2016-08-17,,1160.0,0.0
a6aa14a6-681a-45f4-9608-74b30b9c2dc3,4f9fe50d-07c1-450a-b7ce-05775cf3c40b,South Carolina,1,Handy Dan's,,,,closed,2016-06-08,,2016-08-16,,,
7c08b1bf-4341-4317-af2b-c6d1c7dc8c69,6116c890-4286-4bf6-9de1-3c2100d26e21,South Carolina,1,MAU / TIER ONE,,,,closed,2016-06-10,,2016-09-08,,,
72a9c9af-3439-4bac-a446-09ec4559ce9b,3338eeb1-c399-49a9-9d18-09333fa3e7bf,South Carolina,1,Krispy Kreme Doughnuts,,,,closed,2016-01-19,,2016-05-27,,,
ade3ca2f-5f8d-4362-b0a9-efb99fcaff43,abce18b0-e7b7-4187-95e9-fa8154f8bb42,South Carolina,1,Hamilton Home Improvement,,,,closed,2016-06-10,,2016-07-11,,,
791502c0-d03e-412d-82e2-1de6ee5a7999,a13b348d-074a-41a0-8672-fc7787fc93bf,South Carolina,1,Two Men and a Truck,,,unpaid_wages,closed,2016-06-10,,2016-08-23,,121.0,0.0
9f1f1908-42b8-43e5-8b85-bbfdbbf6d71c,65dd7dfd-60da-4811-8df1-3b169116b5d6,South Carolina,1,Trition Management,,,,closed,2016-06-09,,2016-08-30,,,
537d58c6-92d2-4801-a59b-1df144f80879,ebb97ac8-a24f-4fd7-abce-5449b1ec2cd7,South Carolina,1,Alternative Staffing Inc,,,,closed,2016-06-10,,2016-09-09,,,
328613a1-490b-4f88-9748-964bef399500,5671ffae-2e97-417f-9934-379d84087bbf,South Carolina,1,Trane US Inc.,,,,closed,2016-06-13,,2016-08-15,,,
312003d1-da55-4598-b87c-6be8e8adafc5,d0e0742b-7f78-4273-ace5-3bb22d0a1f54,South Carolina,1,"Shore to Please, llc",,,,closed,2016-06-13,,2016-09-09,,,
23b1a146-152f-4c18-9c18-073514c650fd,978d2f58-bdb3-47d7-bbfb-389946008456,South Carolina,1,M-E-C,,,unpaid_wages,closed,2016-06-13,,2016-09-06,,4939.8,0.0
59968127-6eb8-4c62-b076-ce689ee5a5ea,ae894b77-ffcf-43b1-b070-056e046bc5db,South Carolina,1,Calhoun House of Pizza,,,,closed,2016-06-13,,2016-08-24,,,
3f9a5628-5b43-4c5a-b902-f60d5ba61f0f,ce898409-6874-41d9-a923-37417f4ca620,South Carolina,1,Hamilton Home Improvement- REO services,,,unpaid_wages,closed,2016-06-13,,2016-08-09,,888.0,0.0
ba0b2017-4b3c-4832-8e2e-0e5a6ed0a3b4,fa8e1b1c-530d-462d-91eb-4c86dc1033d0,South Carolina,1,Hamilton Home improvement- REO services,,,,closed,2016-06-13,,2016-08-09,,,
c40ab7b9-3191-447d-8b4a-96ff3c1330d8,e11dc201-aa01-43e2-a075-d5a294046659,South Carolina,1,Livingwell Homecare,,,unpaid_wages,closed,2016-01-20,,2016-04-26,,1728.0,0.0
63ee8029-24e4-4447-89c8-cf51e8f5b360,424f8f19-7ffe-4f12-8246-06cf2266552a,South Carolina,1,Hamilton Home Improvement- REO Services,,,unpaid_wages,closed,2016-06-13,,2016-08-30,,54.0,0.0
47fdda93-8551-4a2b-81b0-d077600e387d,7443efcd-d2d9-4e5a-8f78-12c8cbeb756a,South Carolina,1,RedTree Landscape Design,,,,closed,2016-06-13,,2016-08-25,,,
1bb451c1-5bd4-46c0-81a9-fd5f0e000242,8e3a3aa8-b426-4baa-afff-2ffa5faab12b,South Carolina,1,Davis Services,,,unpaid_wages,closed,2016-06-13,,2016-08-30,,238.0,0.0
5ab0d831-5229-4e72-b76b-eba1d5d35fa3,69db3c23-363c-44b8-9ca3-ec241c4b87cf,South Carolina,1,Genco,,,,closed,2016-06-13,,2016-09-16,,,
1db78efb-4523-4b61-9d5b-753facf68052,c644ba3b-eb56-48f2-b4b7-397e8377e8cd,South Carolina,1,Vespa Pizza,,,unpaid_wages,closed,2016-06-13,,2016-08-23,,42.0,100.0
eff520d5-518d-4b58-996c-260c59647ee7,8b90a909-d279-4a63-82c0-639de879154d,South Carolina,1,East Coast Truck and Trailer Repair,,,unpaid_wages,closed,2016-06-13,,2016-08-18,,26.21,100.0
52e98497-70d4-462a-97cc-cfa2e523527f,d712a40a-aef2-41b3-a455-cc8a9107217b,South Carolina,1,Plantation Services,,,,closed,2016-06-14,,2016-08-25,,,
4a8417bb-080a-4034-a164-708cbb47bbe9,6cda518f-e9bc-4f08-87fb-9753505fef6b,South Carolina,1,Rendezvous Cafe,,,,closed,2016-06-14,,2016-09-07,,,
ab7fe3ce-bfbb-4ff1-8459-9bcbe0135723,3f9f8695-1705-4048-bcd8-f50d3a13c1ca,South Carolina,1,Horizon Healthcare Services 1L,,,unpaid_wages,closed,2016-06-14,,2016-08-24,,1171.88,0.0
a95b407f-e1e6-4c22-8bb2-3a7797676de0,8fd7a202-0f1b-42e2-835e-1377ebfa8008,South Carolina,1,My Sweet Clementine,,,unpaid_wages,closed,2016-06-14,,2016-09-15,,161.46,0.0
164d20fc-ec7f-4175-becf-972e492de995,74f78d3b-7dcb-4fc2-8e71-e0642b8fce06,South Carolina,1,My Sweet Clementine,,,unpaid_wages,closed,2016-06-14,,2016-09-15,,200.25,0.0
98f6de05-999b-4376-b02f-aecd9b09a8b6,80157d06-9d99-4a8d-bbf4-d9a07b53baf8,South Carolina,1,M-E-C Company,,,unpaid_wages,closed,2016-06-14,,2016-08-31,,1920.0,0.0
6596e1ad-4e46-4078-ba1b-79e017716158,d49b268d-f3a4-4eb5-9793-6c3d15328b8d,South Carolina,1,"The Grain Loft/Infinite Ingredients, LLC",,,unpaid_wages,closed,2016-06-14,,2016-08-23,,960.0,100.0
78b0b113-c471-4810-a866-ac7058ae18e1,552e22a3-d491-4184-9d9e-ac73b2ad329a,South Carolina,1,Coast Personnel Services,,,unpaid_wages,closed,2016-06-14,,2016-08-22,,285.0,100.0
c2fbead9-2d2c-4ec0-8822-427f81e55ee5,5a58c02f-6486-43ef-930c-ffd578491382,South Carolina,1,"Me, Mulch,and More",,,,closed,2016-06-15,,2016-09-27,,,
7dc159e3-bffe-4beb-914a-deaab9bbc1d9,02133e26-1879-4dba-a3ff-bc5ef9cdaada,South Carolina,1,Rush Cleaning Service LLC,,,,closed,2016-06-15,,2016-08-29,,,
757c9c7b-8292-464e-98ab-bcd888893e14,c14964d9-17f3-4f8b-93d9-1999f2d4461a,South Carolina,1,Rush Cleaning Service LLC,,,,closed,2016-06-15,,2016-08-29,,,
b584f759-7b5e-415d-8be1-6a215c3937fd,812b3531-ac9d-49aa-a73a-a2282908ce87,South Carolina,1,Cargill,,,unpaid_wages,closed,2016-06-15,,2016-09-08,,310.0,100.0
d3f52885-5a23-410b-ae4c-dd44b13e6948,6b0a8cad-e382-4d61-93f3-739a4f56ee4a,South Carolina,1,LSAA,,,unpaid_wages,closed,2016-06-15,,2016-09-29,,14.0,100.0
c9709cc1-3ad1-4fab-b8f4-ee27d376ce83,613bbbcc-c296-4c25-974d-a229c19dcf81,South Carolina,1,House of Smiles LLC,,,unpaid_wages,closed,2016-06-15,,2016-08-22,,343.0,200.0
01a06d2f-8872-465b-8f1b-257d77e5228e,c4fae005-7426-45f4-b2fa-b3cf8e9592ba,South Carolina,1,Taco Bell,,,,closed,2016-01-04,,2016-04-07,,,
2875d24f-244f-4109-951e-0dec0e1e04c0,4ccd501c-2665-420e-a978-b9a9b6080246,South Carolina,1,Aiken Center for Family Health,,,,closed,2016-06-15,,2016-06-27,,,
248d4a3e-6b8d-4b9e-a17f-d42c824e8f29,ff293fed-4273-457c-8371-5c92e59c2458,South Carolina,1,"Mindful Behavioral, Inc",,,,closed,2016-06-15,,2016-08-17,,,
fe7dd85f-8152-4db0-a31b-1ccad8da7090,9e5c8685-945e-402b-9920-24c04cc173f3,South Carolina,1,M-E-C Company,,,unpaid_wages,closed,2016-06-16,,2016-08-31,,2114.04,0.0
bec4f442-6a1a-4606-a446-1b6b63fee3c6,59cc8ec1-7261-4014-8e11-f96689b343b6,South Carolina,1,"Avaya Health Services, LLC",,,unpaid_wages,closed,2016-06-16,,2016-09-08,,5308.09,0.0
0ebc1a18-200b-4834-b230-7e5b7c886f62,cd93ac46-b890-44d8-9753-d7851ff2fa01,South Carolina,1,Jaguar Land Rover,,,,closed,2016-06-16,,2016-08-18,,,
20973590-7bc8-4670-b33d-fa9e7d90a0d7,107c9937-b9c3-482a-ae60-ef517aa1491b,South Carolina,1,Sinkler Southeast Bonding,,,unpaid_wages,closed,2016-06-16,,2016-09-06,,1027.26,100.0
c7b73090-fa85-4d79-ae61-05ced2fccc69,45bf302e-8372-4e87-b2c8-ac0d49c8d816,South Carolina,1,Sinkler Southeast Bonding,,,unpaid_wages,closed,2016-06-16,,2016-09-06,,2307.69,100.0
f8a6a900-8db1-418e-86e7-40b2e900b3e6,8c99ad67-64ae-415d-bcac-0966edd754eb,South Carolina,1,Jackson Hewitt Tax Service,,,,closed,2016-06-16,,2016-08-29,,,
77c953a0-d660-40ba-9d40-ca154819ffde,1c8e926c-5f7a-4f69-85a9-b73d708621aa,South Carolina,1,GENCO,,,,closed,2016-06-16,,2016-06-24,,,
99f6cfcb-bf3a-415d-bf5e-8cb0e4687548,d45d4015-6345-40d5-b149-20444cb55d68,South Carolina,1,GENCO,,,,closed,2016-06-16,,2016-06-23,,,
bbef03e4-1f8e-4d7e-a261-1e10c9fb3f42,be485fc0-45e2-4767-912a-9a50bb404bd4,South Carolina,1,Vitality Medical Centers,,,,closed,2016-01-20,,2016-03-31,,,
7ab7d1e5-b086-4a5f-9fa5-b54a1ca72ec8,6e274362-4a0f-4154-b7c8-e8a00eb6c4d9,South Carolina,1,Westside Veterinary Clinic,,,,closed,2016-06-16,,2016-08-31,,,
8358fd38-3c14-42b6-8396-787f41df5793,9c4c45b7-2f11-415e-941f-7457ce051334,South Carolina,1,Southern States Cooperative,,,,closed,2016-06-16,,2016-08-05,,,
1eb86b12-fdce-4225-9036-75720e2ac918,7315107a-c013-4a7f-a45b-8a3a01175c18,South Carolina,1,HTI,,,unpaid_wages,closed,2016-06-15,,2016-09-08,,85.42,100.0
5c870c77-e49b-4d7c-a4d4-55768e408b47,c04dbcac-a8cd-4048-a02e-00dcd9c859ca,South Carolina,1,Kelly Connect,,,,closed,2016-06-20,,2016-08-18,,,
153a2c99-c52f-4c43-be19-5e3792f1447d,1fca78c8-eb3f-4d02-9063-a56b48ce930f,South Carolina,1,East Coast Truck and Trailer Repair,,,,closed,2016-06-20,,2016-08-31,,,
99352f31-c141-4ccf-88c6-4d81ae224793,f6851ccd-a1a3-4b8e-b30a-8167fd94a039,South Carolina,1,Wenderoth Orthodontics,,,,closed,2016-06-20,,2016-08-18,,,
57f24652-b6c3-4bbc-945b-2a584a00a4af,d2f2b17d-9018-461c-8c34-72b0ead0031e,South Carolina,1,Pup's Razor Cuts,,,,closed,2016-06-20,,2016-09-07,,,
3b38c7c5-a3b1-438e-a155-f26917fa305c,2175d1be-bc24-487a-8908-05229507d59b,South Carolina,1,Health Edge Group,,,unpaid_wages,closed,2016-06-20,,2016-09-28,,364.02,100.0
8589757d-a353-445f-be28-a73b45a6d3ca,dc4ca272-cd7d-47a4-a2cd-be44d5b7234c,South Carolina,1,"Visions of Greatness, Inc.",,,unpaid_wages,closed,2016-01-21,,2016-02-08,,1472.0,0.0
a0b85029-17ea-40e7-9a57-6682475d9a6e,3894f272-0de3-4053-b307-edb37cf08be6,South Carolina,1,VJPM Books,,,unpaid_wages,closed,2016-06-20,,2016-08-15,,1593.0,0.0
30516df7-158d-44f0-9e35-8dd6044bf24c,c2ed3d48-e78e-4ce0-bb83-8c8706320c70,South Carolina,1,Carolina Eastern Williamson,,,unpaid_wages,closed,2016-06-20,,2016-09-08,,588.0,100.0
cc8380d1-bfb0-47dc-afce-6aca8223bc4c,0032dbe6-eef6-4596-97dd-f2bd93b42a96,South Carolina,1,Advantage Sales & Marketing LLC,,,unpaid_wages,closed,2016-06-20,,2016-09-29,,234.29,0.0
65b99f0d-c0d5-4bad-85b3-3f9b70dbcb5d,78bf73c7-61a4-4889-8d98-22e038fb827d,South Carolina,1,BUILDERS FIRSTSOURCE - ATLANTIC GROUP LLC,,,,closed,2016-06-17,,2016-08-17,,,
5ff4976e-0645-44ed-a888-013ddbbafbf3,232ab088-1e6e-4a1c-ab86-05fd22485f47,South Carolina,1,REPUBLIC CONTRACTING CORPORATION,,,,closed,2016-06-17,,2016-08-18,,,
3ac81747-f248-44b0-85fc-ec9eca4a0905,e94df6ed-24e9-44e3-8c07-98ca338611d7,South Carolina,1,Mark Morrison Health Care Pierce,,,,closed,2016-06-20,,2016-08-24,,,
9f1572d4-076c-4d94-8994-698c28c3b5e7,e2e82c07-646c-46d3-9624-8654288bbe90,South Carolina,1,Southeast Trailer Mart,,,,closed,2016-06-23,,2016-09-08,,,
ddb49ee8-689c-4a4a-a8ce-88ebecd64c2c,b087a20c-0472-431f-a89b-0b9414ab79f8,South Carolina,1,Bilo,,,,closed,2016-06-23,,2016-09-30,,,
ae1817aa-f33c-4080-9ff4-268797eec101,1d47077e-1b8e-46e9-94f6-5082fbb970ee,South Carolina,1,Spartanburg School District 7,,,,closed,2016-06-23,,2016-08-29,,,
b0cc653b-c2a2-42a6-8e88-3479f78dfa4f,c787b423-f3fa-4530-b83a-0f31bf4bde05,South Carolina,1,Above & Beyond,,,,closed,2016-06-23,,2016-07-08,,,
93293aa4-4f44-4429-8895-26fd213214bf,685196f8-526b-4d7e-a1f2-b44a8ca87872,South Carolina,1,USA Caretrans,,,unpaid_wages,closed,2016-01-21,,2016-06-27,,2141.68,0.0
f2bf2169-7d8c-4838-ac0f-880d51e6a9d2,51e2d167-5260-484c-ba11-672f4211cf6a,South Carolina,1,Southern Customs Landscaping LLC,,,,closed,2016-06-23,,2016-08-18,,,
a78d6360-e0c7-4e59-8618-6166620e013d,454ba27f-d0d4-4c25-ba12-dcf9b14f02ec,South Carolina,1,M-E-C Company,,,unpaid_wages,closed,2016-06-23,,2016-08-31,,3461.6,0.0
bb3863f3-f609-4311-8a70-52ca44dcb3c3,e900f26c-d29b-45e0-891b-1ef608c2d4bf,South Carolina,1,Wendys,,,,closed,2016-06-23,,2016-09-07,,,
e23bf29f-a59f-48df-94b6-7d375d34fad4,5c273a94-9fff-4483-9db1-d8d9f23ca8c4,South Carolina,1,"SMART Recycling U.S., LLC",,,,closed,2016-06-23,,2016-09-23,,,
7b52740a-69ce-4821-90df-c75eb49a022c,719b1865-9a2b-4978-8c82-531e6dfa0f2e,South Carolina,1,"LawnScape, LLC.",,,unpaid_wages,closed,2016-06-23,,2016-09-16,,360.0,0.0
049a1137-4927-493d-8c28-c96f8267ff2f,447d15d5-4276-44e1-8e6c-81de0b42bb2e,South Carolina,1,Nick Wagner State Farm,,,,closed,2016-06-23,,2016-08-31,,,
77bc97d7-90fb-4087-9674-ee199653e94e,730a1805-f02e-4a4d-a03b-020c7c405844,South Carolina,1,Subway,,,,closed,2016-06-23,,2016-08-25,,,
1db8263c-d600-4f62-b85c-11981076d948,41b9fb9d-543f-4f14-82e8-dd65d87fdd9a,South Carolina,1,CONCENTRIX,,,unpaid_wages,closed,2016-06-23,,2016-09-15,,779.61,100.0
3c95ce91-861a-446b-ae06-120bfadb1a91,8381d583-c978-43d4-870f-35e52dd26b54,South Carolina,1,Five Star Chevorlet,,,,closed,2016-06-23,,2016-09-30,,,
2ea45c4c-0768-4779-82c2-229b01356f3a,1a363164-7002-4e44-b3b6-0ba25ddcbfe4,South Carolina,1,Susie M. Strong,,,unpaid_wages,closed,2016-01-21,,2016-03-31,,2652.5,0.0
845bd15c-6b3a-4b24-adb6-f8ba13348712,b2935805-3aea-4914-93f2-f829d915d1c0,South Carolina,1,Bridgepointe Marina LLC,,,,closed,2016-06-23,,2016-09-08,,,
62cbce3e-1d5b-4b76-8c0b-3ef33a9002b0,165de5db-257c-4d3a-a2c4-0f5eb0c8ac76,South Carolina,1,Palmetto Child Care,,,,closed,2016-06-23,,2016-07-06,,,
eb730fcd-6a55-4b41-beb7-fb2f31eb86bd,3c98c629-2688-422a-bcb1-695a1c512f3c,South Carolina,1,Chateau St. John,,,unpaid_wages,closed,2016-06-23,,2016-09-16,,308.85,0.0
969bd804-ed5d-437d-b497-0098abee1433,c36e77ee-f8cf-4fc7-97f4-92bfc066a0cc,South Carolina,1,Carol Ann Jones Robert Jones IV DBA Jones Farm,,,unpaid_wages,closed,2016-06-23,,2016-08-25,,150.0,100.0
b286f6d6-45e0-43b7-8b55-9a9d1ccdb78a,fa98e2e0-b6ba-46b8-8351-14ee453cab14,South Carolina,1,Private Therapy Services,,,,closed,2016-06-23,,2016-08-29,,,
ad46afa3-30be-44b0-939c-f66c87bfe3be,edfde9af-e5f7-4caa-9c87-246ce5abd9fe,South Carolina,1,Carolina Ale House,,,,closed,2016-06-23,,2016-09-27,,,
b1977819-a990-419a-8f85-51cfbb1b6d83,8031849d-6d56-45a1-ab4d-bfa76f7a5207,South Carolina,1,Comfort Suites,,,unpaid_wages,closed,2016-06-23,,2016-09-08,,101.5,100.0
2948ef68-5792-4969-9e97-d62386eb2371,f0b13e5c-0470-492e-b60e-2cf49e35132c,South Carolina,1,Grace Madison Smith,,,,closed,2016-06-20,,2016-09-07,,,
d7334789-e47d-4239-8b09-0a6df96abb79,5ef71ae5-698c-4cf3-ac95-6c09d60f2e97,South Carolina,1,Innovative Plastics Recycling,,,unpaid_wages,closed,2016-06-22,,2016-09-26,,96.0,0.0
61b2a184-7679-4bdb-a9fa-6a26ba47242e,b3e6a748-04ad-44e7-b78e-2b8f9ebca9f4,South Carolina,1,Susie M. Strong,,,unpaid_wages,closed,2016-01-21,,2016-03-29,,1073.25,0.0
ecb20bdd-8a2c-4787-85d6-3523c782a00e,0c794eaf-2648-454a-9b4a-f64a8f3424f8,South Carolina,1,MEC Company,,,unpaid_wages,closed,2016-06-20,,2016-08-31,,212.0,0.0
6065905e-4469-45b7-9efa-3d06882c8dd4,353a823e-de73-4c3b-b93c-0fcbe1725656,South Carolina,1,Business Ventures/Surfs Up,,,unpaid_wages,closed,2016-06-20,,2016-09-08,,1615.38,0.0
5e462c5f-7f6a-4a7b-8370-058784b4f162,3c6471bd-8b1e-4392-99b5-4522be0a09f5,South Carolina,1,Claflin University,,,unpaid_wages,closed,2016-06-20,,2016-09-08,,7979.89,100.0
871f4b58-fcd9-4b60-8739-fb5900a678de,1497d032-7bd3-4c65-80bd-22cb6702da53,South Carolina,1,Crimson Electric,,,,closed,2016-06-24,,2016-09-06,,,
879b1093-74ff-4c01-88d5-042a08a802be,8984d47e-7147-4252-9248-bd239011bbae,South Carolina,1,"THREE Rivers Investments, INC.",,,,closed,2016-06-24,,2016-08-30,,,
a0248e2d-6529-4845-b4df-b2daf56c6819,5b1f04c3-6a7b-489c-8f23-7846066c6e55,South Carolina,1,In Home Daycare,,,,closed,2016-06-24,,2016-09-29,,,
25a535cb-8cfa-4ba7-8165-17b30e550b3f,9337bd4a-4a49-4296-8426-8cfaca1427a4,South Carolina,1,Milliken Horticulture,,,,closed,2016-06-24,,2016-09-06,,,
b599dbeb-66a7-4b51-b8ca-fedde8a1bea7,a7a505f5-8d44-445a-84da-d16f818f8fb8,South Carolina,1,Sodfather,,,,closed,2016-06-24,,2016-08-24,,,
de1b1ea4-7f60-4ebf-ae68-ea4fcee82464,157b2460-4f44-415f-b481-7a5e7a7fd26d,South Carolina,1,Professional Auto Recovery,,,unpaid_wages,closed,2016-06-24,,2016-09-16,,2600.0,100.0
